,race_id,venue,race_no,config,surface,distance,going,prize,race_class,place_combination1,place_combination2
1952,1952,0,6,0,0,1400,1,850000,3,13,10
1953,1953,0,7,0,0,1200,1,850000,3,7,11
1954,1954,0,8,0,0,2000,1,16000000,11,2,3
1955,1955,0,9,0,0,1600,1,850000,3,1,12
1956,1956,0,10,0,0,1400,1,1150000,2,11,9
1957,1957,0,1,0,1,1650,1,500000,5,1,4
1958,1958,0,2,0,1,1200,1,640000,4,1,5
1959,1959,0,3,0,1,1200,1,640000,4,4,8
1960,1960,0,4,0,1,1650,1,640000,4,3,12
1961,1961,0,5,0,1,1200,1,850000,3,5,1
1962,1962,0,6,0,1,1650,1,1400000,1,1,10
1963,1963,0,7,0,1,1200,1,850000,3,4,1
1964,1964,0,8,0,1,1800,1,850000,3,8,1
1965,1965,0,1,2,0,1800,1,500000,5,10,2
1966,1966,0,2,2,0,1200,1,500000,5,1,11
1967,1967,0,3,2,0,1200,1,640000,4,8,3
1968,1968,0,4,2,0,1000,1,640000,4,2,4
1969,1969,0,5,2,0,1600,1,640000,4,1,8
1970,1970,0,6,2,0,1400,1,640000,4,10,13
1971,1971,0,7,2,0,1200,1,850000,3,8,4
1972,1972,0,8,2,0,1600,1,850000,3,2,6
1973,1973,0,9,2,0,1200,1,1750000,1,12,8
1974,1974,0,10,2,0,1400,1,850000,3,2,4
1975,1975,1,1,4,0,1650,1,500000,5,9,8
1976,1976,1,2,4,0,1800,1,640000,4,10,9
1977,1977,1,3,4,0,1000,1,850000,3,4,7
1978,1978,1,4,4,0,1200,1,640000,4,11,6
1979,1979,1,5,4,0,1650,1,640000,4,3,2
1980,1980,1,6,4,0,1200,1,850000,3,7,4
1981,1981,1,7,4,0,1800,1,1150000,2,5,7
1982,1982,1,8,4,0,1800,1,850000,3,7,4
1983,1983,0,1,4,0,1400,1,500000,5,6,1
1984,1984,0,2,4,0,1400,1,500000,5,7,8
1985,1985,0,3,4,0,1000,1,640000,4,4,3
1986,1986,0,4,4,0,1200,1,850000,3,5,7
1987,1987,0,5,4,0,1600,1,640000,4,2,11
1988,1988,0,6,4,0,1200,1,640000,4,3,12
1989,1989,0,7,4,0,1400,1,640000,4,7,3
1990,1990,0,8,4,0,1400,1,1750000,1,4,10
1991,1991,0,9,4,0,1600,1,3000000,12,11,3
1992,1992,0,10,4,0,1000,1,1150000,2,7,2
1993,1993,0,11,4,0,1600,1,850000,3,9,6
1994,1994,1,1,0,0,1000,1,640000,4,5,8
1995,1995,1,2,0,0,1200,1,500000,5,5,12
1996,1996,1,3,0,0,1650,1,640000,4,3,6
1997,1997,1,4,0,0,1650,1,640000,4,7,4
1998,1998,1,5,0,0,1200,1,640000,4,6,8
1999,1999,1,6,0,0,1200,1,850000,3,6,2
2000,2000,1,7,0,0,1200,1,850000,3,7,1
2001,2001,1,8,0,0,1650,1,850000,3,12,7
2002,2002,0,1,5,0,1200,1,640000,4,1,2
2003,2003,0,2,5,0,1800,1,640000,4,3,2
2004,2004,0,3,5,0,1800,1,850000,3,1,9
2005,2005,0,4,5,0,1600,1,500000,5,11,7
2006,2006,0,5,5,0,1400,1,640000,4,5,3
2007,2007,0,6,5,0,1400,1,640000,4,4,1
2008,2008,0,7,5,0,1000,1,2300000,13,5,2
2009,2009,0,8,5,0,1000,1,850000,3,6,1
2010,2010,0,9,5,0,1400,1,850000,3,3,10
2011,2011,0,10,5,0,1600,1,1150000,2,2,3
2012,2012,0,1,0,1,1800,1,500000,5,4,9
2013,2013,0,2,0,1,1200,1,640000,4,6,3
2014,2014,0,3,0,1,1200,1,640000,4,5,1
2015,2015,0,4,0,1,1650,1,640000,4,10,3
2016,2016,0,5,0,1,1650,1,850000,3,10,9
2017,2017,0,6,0,1,1200,1,850000,3,4,1
2018,2018,0,7,0,1,1200,1,850000,3,12,2
2019,2019,0,8,0,1,1200,1,1400000,1,10,7
2020,2020,1,1,2,0,1650,1,500000,5,5,7
2021,2021,1,2,2,0,1200,1,640000,4,11,12
2022,2022,1,3,2,0,1200,1,640000,4,8,3
2023,2023,1,4,2,0,1650,1,500000,5,5,4
2024,2024,1,5,2,0,1000,1,850000,3,3,2
2025,2025,1,6,2,0,1650,1,640000,4,3,11
2026,2026,1,7,2,0,1200,2,850000,3,7,2
2027,2027,1,8,2,0,2200,2,1400000,1,7,1
2028,2028,1,9,2,0,1650,2,1750000,1,2,8
2029,2029,1,10,2,0,1800,2,850000,3,2,1
2030,2030,1,1,4,0,1000,1,640000,4,1,4
2031,2031,1,2,4,0,1000,1,500000,5,10,9
2032,2032,1,3,4,0,1650,1,850000,3,6,2
2033,2033,1,4,4,0,2200,1,640000,4,11,9
2034,2034,1,5,4,0,1650,1,640000,4,8,3
2035,2035,1,6,4,0,1650,1,850000,3,6,11
2036,2036,1,7,4,0,1200,1,850000,3,6,5
2037,2037,1,8,4,0,1200,1,1150000,2,10,4
2038,2038,0,1,0,0,1000,1,750000,6,2,1
2039,2039,0,2,0,0,1800,0,500000,5,3,6
2040,2040,0,3,0,0,1000,0,640000,4,2,9
2041,2041,0,4,0,0,1200,0,850000,3,5,1
2042,2042,0,5,0,0,1200,0,640000,4,13,8
2043,2043,0,6,0,0,1400,0,640000,4,8,4
2044,2044,0,7,0,0,1600,0,640000,4,6,10
2045,2045,0,8,0,0,2000,0,850000,3,5,8
2046,2046,0,9,0,0,1600,0,12000000,11,11,8
2047,2047,0,10,0,0,1400,0,850000,3,14,8
2048,2048,0,11,0,0,1400,0,1150000,2,6,7
2049,2049,0,1,1,0,1200,1,640000,4,2,4
2050,2050,0,2,1,0,1200,1,500000,5,5,9
2051,2051,0,3,1,0,1200,1,3000000,12,6,1
2052,2052,0,4,1,0,1200,1,850000,3,6,8
2053,2053,0,5,1,0,1800,1,640000,4,2,6
2054,2054,0,6,1,0,1400,1,640000,4,11,10
2055,2055,0,7,1,0,1600,1,1400000,1,6,7
2056,2056,0,8,1,0,2000,1,14000000,11,7,4
2057,2057,0,9,1,0,1600,1,850000,3,3,9
2058,2058,0,10,1,0,1200,1,1150000,2,8,2
2059,2059,1,1,0,0,1800,1,500000,5,2,11
2060,2060,1,2,0,0,1650,1,640000,4,3,2
2061,2061,1,3,0,0,1650,1,640000,4,1,5
2062,2062,1,4,0,0,1200,1,640000,4,4,6
2063,2063,1,5,0,0,1200,1,850000,3,7,6
2064,2064,1,6,0,0,1000,1,850000,3,2,1
2065,2065,1,7,0,0,1650,1,850000,3,1,6
2066,2066,1,8,0,0,1650,1,1150000,2,10,5
2067,2067,0,1,0,1,1650,1,500000,5,10,2
2068,2068,0,2,3,0,1600,0,640000,4,5,9
2069,2069,0,3,3,0,1400,0,640000,4,12,8
2070,2070,0,4,0,1,1200,1,640000,4,3,7
2071,2071,0,5,3,0,1200,0,640000,4,11,14
2072,2072,0,6,3,0,1200,0,850000,3,8,3
2073,2073,0,7,3,0,2400,0,2300000,13,6,5
2074,2074,0,8,3,0,1800,0,850000,3,6,9
2075,2075,0,9,3,0,1400,0,1150000,2,5,2
2076,2076,0,10,3,0,1400,0,850000,3,10,2
2077,2077,0,1,4,0,1000,0,750000,6,1,3
2078,2078,0,2,0,1,1200,1,500000,5,9,3
2079,2079,0,3,4,0,1000,0,640000,4,6,11
2080,2080,0,4,4,0,1600,0,500000,5,2,12
2081,2081,0,5,4,0,1400,0,640000,4,6,12
2082,2082,0,6,4,0,2200,0,640000,4,5,7
2083,2083,0,7,0,1,1650,1,640000,4,14,3
2084,2084,0,8,4,0,1000,0,850000,3,8,14
2085,2085,0,9,0,1,1200,1,850000,3,4,6
2086,2086,0,10,0,1,1650,1,1400000,1,7,2
2087,2087,0,11,4,0,1600,0,850000,3,14,4
2088,2088,0,1,5,0,1400,1,500000,5,1,9
2089,2089,0,2,0,1,1200,3,640000,4,2,1
2090,2090,0,3,5,0,1200,1,850000,3,1,3
2091,2091,0,4,5,0,1400,1,500000,5,4,9
2092,2092,0,5,5,0,1600,1,640000,4,9,7
2093,2093,0,6,5,0,1400,1,640000,4,14,1
2094,2094,0,7,0,1,1200,3,850000,3,3,1
2095,2095,0,8,5,0,1400,1,850000,3,1,10
2096,2096,0,9,5,0,1000,1,1400000,1,11,12
2097,2097,0,10,0,1,1650,3,850000,3,4,5
2098,2098,1,1,2,0,1200,1,500000,5,9,2
2099,2099,1,2,2,0,1000,1,640000,4,11,1
2100,2100,1,3,2,0,2200,1,850000,3,1,5
2101,2101,1,4,2,0,1650,1,640000,4,3,8
2102,2102,1,5,2,0,1200,1,640000,4,1,9
2103,2103,1,6,2,0,1650,1,640000,4,6,3
2104,2104,1,7,2,0,1650,1,850000,3,8,5
2105,2105,1,8,2,0,1200,1,850000,3,9,10
2106,2106,0,1,0,0,1000,0,640000,4,3,7
2107,2107,0,2,0,0,1800,0,500000,5,10,7
2108,2108,0,3,0,0,2000,0,1150000,2,4,6
2109,2109,0,4,0,0,1400,0,640000,4,6,4
2110,2110,0,5,0,0,1200,0,640000,4,9,13
2111,2111,0,6,0,0,1200,0,850000,3,2,7
2112,2112,0,7,0,0,1600,0,1750000,1,1,7
2113,2113,0,8,0,0,1600,2,850000,3,4,3
2114,2114,0,9,0,0,1400,2,850000,3,12,13
2115,2115,0,10,0,0,1600,2,1150000,2,7,14
2116,2116,1,1,4,0,1650,1,500000,5,11,3
2117,2117,1,2,4,0,1200,1,850000,3,2,7
2118,2118,1,3,4,0,1200,1,850000,3,3,7
2119,2119,1,4,4,0,1200,1,640000,4,5,11
2120,2120,1,5,4,0,1650,1,640000,4,1,5
2121,2121,1,6,4,0,1800,1,640000,4,9,10
2122,2122,1,7,4,0,1650,1,850000,3,5,3
2123,2123,1,8,4,0,1200,1,1150000,2,3,6
2124,2124,0,1,1,0,1200,0,750000,6,1,3
2125,2125,0,2,1,0,1200,0,640000,4,5,6
2126,2126,0,3,1,0,1600,0,500000,5,1,8
2127,2127,0,4,1,0,1000,0,850000,3,9,5
2128,2128,0,5,1,0,1600,0,640000,4,9,5
2129,2129,0,6,1,0,1400,0,640000,4,7,13
2130,2130,0,7,1,0,1400,0,850000,3,1,6
2131,2131,0,8,1,0,2400,0,8000000,11,1,3
2132,2132,0,9,1,0,1800,0,850000,3,4,10
2133,2133,0,10,1,0,1200,0,2300000,13,3,2
2134,2134,0,11,1,0,1400,0,1150000,2,1,3
2135,2135,1,1,5,0,2200,1,500000,5,1,2
2136,2136,1,2,5,0,1650,1,640000,4,9,4
2137,2137,1,3,5,0,1000,1,640000,4,11,2
2138,2138,1,4,5,0,1200,1,640000,4,2,9
2139,2139,1,5,5,0,1650,1,850000,3,3,5
2140,2140,1,6,5,0,1200,1,850000,3,10,12
2141,2141,1,7,5,0,1200,1,850000,3,5,10
2142,2142,1,8,5,0,1650,1,850000,3,6,9
2143,2143,0,1,3,0,1200,0,500000,5,12,2
2144,2144,0,2,0,1,1200,1,640000,4,6,9
2145,2145,0,3,3,0,1200,0,640000,4,5,3
2146,2146,0,4,3,0,1400,0,640000,4,11,5
2147,2147,0,5,3,0,1800,0,640000,4,10,1
2148,2148,0,6,0,1,1650,1,850000,3,2,6
2149,2149,0,7,3,0,1200,0,850000,3,5,12
2150,2150,0,8,3,0,1600,0,1150000,2,3,7
2151,2151,0,9,3,0,1200,0,1150000,2,4,11
2152,2152,0,10,3,0,1400,0,850000,3,14,2
2153,2153,1,1,0,0,1000,1,500000,5,6,9
2154,2154,1,2,0,0,1650,1,640000,4,12,6
2155,2155,1,3,0,0,1650,1,850000,3,5,8
2156,2156,1,4,0,0,1200,1,640000,4,4,5
2157,2157,1,5,0,0,1650,1,640000,4,5,10
2158,2158,1,6,0,0,1000,1,850000,3,7,4
2159,2159,1,7,0,0,1800,1,1750000,1,6,8
2160,2160,1,8,0,0,1800,1,850000,3,6,10
2161,2161,0,1,4,0,1000,1,750000,6,3,6
2162,2162,0,2,4,0,1000,1,640000,4,3,12
2163,2163,0,3,4,0,1400,1,500000,5,3,12
2164,2164,0,4,0,1,1800,1,640000,4,5,3
2165,2165,0,5,4,0,1600,1,640000,4,3,12
2166,2166,0,6,4,0,1400,1,640000,4,7,9
2167,2167,0,7,4,0,1000,1,850000,3,14,3
2168,2168,0,8,4,0,1600,1,850000,3,2,6
2169,2169,0,9,0,1,1200,1,850000,3,10,12
2170,2170,0,10,4,0,1400,1,1150000,2,3,1
2171,2171,1,1,2,0,1000,1,640000,4,6,11
2172,2172,1,2,2,0,1650,1,500000,5,7,10
2173,2173,1,3,2,0,1200,1,640000,4,2,3
2174,2174,1,4,2,0,1650,1,850000,3,11,9
2175,2175,1,5,2,0,1650,1,640000,4,10,4
2176,2176,1,6,2,0,1200,1,850000,3,8,4
2177,2177,1,7,2,0,1000,1,1750000,1,8,5
2178,2178,1,8,2,0,1650,1,1150000,2,9,10
2179,2179,0,1,5,0,1400,1,750000,6,3,4
2180,2180,0,2,0,1,1650,1,500000,5,6,9
2181,2181,0,3,5,0,1400,1,640000,4,5,2
2182,2182,0,4,5,0,1200,1,850000,3,7,4
2183,2183,0,5,5,0,1400,0,640000,4,7,9
2184,2184,0,6,0,1,1200,1,640000,4,6,4
2185,2185,0,7,5,0,1400,0,850000,3,14,12
2186,2186,0,8,5,0,1400,0,2300000,13,9,10
2187,2187,0,9,5,0,1800,0,850000,3,1,5
2188,2188,0,10,0,1,1200,1,1150000,2,8,1
2189,2189,0,11,5,0,1800,0,1150000,2,6,1
2190,2190,1,1,4,0,1200,2,500000,5,1,6
2191,2191,1,2,4,0,1650,2,640000,4,5,4
2192,2192,1,3,4,0,1200,2,640000,4,8,1
2193,2193,1,4,4,0,2200,2,640000,4,12,11
2194,2194,1,5,4,0,1650,2,640000,4,2,12
2195,2195,1,6,4,0,1000,5,850000,3,1,8
2196,2196,1,7,4,0,1200,5,850000,3,7,4
2197,2197,1,8,4,0,1650,5,850000,3,10,5
2198,2198,0,1,0,0,1000,1,640000,4,2,6
2199,2199,0,2,0,0,1800,1,500000,5,14,9
2200,2200,0,3,0,0,1400,1,640000,4,5,1
2201,2201,0,4,0,0,1400,1,500000,5,8,3
2202,2202,0,5,0,0,1200,1,640000,4,5,11
2203,2203,0,6,0,0,1600,1,640000,4,9,4
2204,2204,0,7,0,0,1200,1,850000,3,1,3
2205,2205,0,8,0,0,1000,1,850000,3,1,6
2206,2206,0,9,0,0,1600,1,850000,3,4,3
2207,2207,0,10,0,0,1400,1,1150000,2,9,1
2208,2208,0,1,1,0,1200,2,750000,6,12,9
2209,2209,0,2,1,0,1200,2,500000,5,10,6
2210,2210,0,3,0,1,1650,3,640000,4,14,10
2211,2211,0,4,1,0,1200,2,640000,4,4,9
2212,2212,0,5,0,1,1200,3,850000,3,12,8
2213,2213,0,6,1,0,1400,2,640000,4,9,2
2214,2214,0,7,1,0,1800,2,640000,4,6,3
2215,2215,0,8,1,0,1200,1,1750000,1,6,3
2216,2216,0,9,1,0,1800,1,850000,3,7,3
2217,2217,0,10,1,0,1400,1,850000,3,8,6
2218,2218,0,11,0,1,1650,3,1400000,1,7,8
2219,2219,1,1,0,0,1650,0,500000,5,7,8
2220,2220,1,2,0,0,1000,0,640000,4,1,11
2221,2221,1,3,0,0,1200,0,640000,4,10,4
2222,2222,1,4,0,0,1650,0,640000,4,5,8
2223,2223,1,5,0,0,1650,0,850000,3,11,4
2224,2224,1,6,0,0,1200,0,850000,3,8,11
2225,2225,1,7,0,0,1200,0,1150000,2,7,4
2226,2226,1,8,0,0,1800,0,1150000,2,9,1
2227,2227,0,1,3,0,1600,0,500000,5,3,12
2228,2228,0,2,3,0,1200,0,640000,4,14,4
2229,2229,0,3,3,0,1400,0,500000,5,6,9
2230,2230,0,4,3,0,1600,0,640000,4,11,6
2231,2231,0,5,3,0,1800,0,640000,4,12,3
2232,2232,0,6,3,0,1400,0,640000,4,4,11
2233,2233,0,7,3,0,1600,0,850000,3,8,3
2234,2234,0,8,3,0,1200,0,850000,3,1,2
2235,2235,0,9,3,0,1400,0,850000,3,4,10
2236,2236,0,10,3,0,1600,0,1750000,1,11,1
2237,2237,0,11,3,0,1400,0,1150000,2,10,4
2238,2238,0,1,0,0,1200,1,525000,5,14,6
2239,2239,0,2,0,0,1400,1,525000,5,2,4
2240,2240,0,3,0,0,1200,1,1800000,1,5,3
2241,2241,0,4,0,0,1600,1,675000,4,1,2
2242,2242,0,5,0,0,1200,1,675000,4,1,2
2243,2243,0,6,0,0,1400,1,675000,4,3,8
2244,2244,0,7,0,0,1400,1,1200000,2,10,3
2245,2245,0,8,0,0,1000,1,1200000,2,6,9
2246,2246,0,9,0,0,1200,1,900000,3,1,2
2247,2247,0,10,0,0,1400,1,900000,3,12,11
2248,2248,1,1,0,0,1200,1,525000,5,12,9
2249,2249,1,2,0,0,1650,1,525000,5,11,12
2250,2250,1,3,0,0,1000,1,675000,4,10,5
2251,2251,1,4,0,0,1200,1,675000,4,10,3
2252,2252,1,5,0,0,1650,1,675000,4,7,6
2253,2253,1,6,0,0,1000,1,900000,3,12,10
2254,2254,1,7,0,0,1650,1,900000,3,4,11
2255,2255,1,8,0,0,1200,1,1200000,2,8,2
2256,2256,0,1,1,0,1600,1,525000,5,10,12
2257,2257,0,2,1,0,1200,1,675000,4,14,9
2258,2258,0,3,1,0,1000,1,675000,4,4,8
2259,2259,0,4,0,1,1200,1,675000,4,2,9
2260,2260,0,5,1,0,1400,1,675000,4,11,9
2261,2261,0,6,1,0,1600,1,900000,3,2,7
2262,2262,0,7,1,0,1400,1,1800000,1,8,5
2263,2263,0,8,1,0,1200,1,1200000,2,7,3
2264,2264,0,9,0,1,1200,1,900000,3,9,12
2265,2265,0,10,1,0,1200,1,900000,3,2,7
2266,2266,1,1,2,0,1650,1,525000,5,4,10
2267,2267,1,2,2,0,1650,1,675000,4,2,10
2268,2268,1,3,2,0,1650,1,1400000,1,3,6
2269,2269,1,4,2,0,1000,1,900000,3,2,1
2270,2270,1,5,2,0,1650,1,675000,4,2,5
2271,2271,1,6,2,0,1200,1,675000,4,11,7
2272,2272,1,7,2,0,1650,1,900000,3,2,12
2273,2273,1,8,2,0,1200,1,900000,3,2,5
2274,2274,0,1,0,1,1200,1,525000,5,5,9
2275,2275,0,2,3,0,1800,1,525000,5,12,4
2276,2276,0,3,3,0,1000,1,900000,3,1,10
2277,2277,0,4,3,0,1200,1,675000,4,11,6
2278,2278,0,5,0,1,1650,1,675000,4,1,9
2279,2279,0,6,3,0,1400,1,675000,4,2,10
2280,2280,0,7,3,0,1600,1,900000,3,10,4
2281,2281,0,8,3,0,1200,1,900000,3,7,6
2282,2282,0,9,3,0,1400,1,1200000,2,6,5
2283,2283,0,10,3,0,1400,1,900000,3,11,7
2284,2284,1,1,4,0,1650,1,525000,5,11,10
2285,2285,1,2,4,0,1800,1,675000,4,7,9
2286,2286,1,3,4,0,1000,1,675000,4,8,7
2287,2287,1,4,4,0,1650,1,675000,4,3,11
2288,2288,1,5,4,0,1200,1,675000,4,6,5
2289,2289,1,6,4,0,1200,1,900000,3,11,7
2290,2290,1,7,4,0,1650,1,900000,3,7,4
2291,2291,1,8,4,0,1000,1,1400000,1,5,11
2292,2292,0,1,4,0,1400,1,525000,5,1,13
2293,2293,0,2,4,0,1600,1,675000,4,12,8
2294,2294,0,3,4,0,1200,1,675000,4,8,2
2295,2295,0,4,4,0,1400,1,675000,4,8,2
2296,2296,0,5,4,0,1000,1,900000,3,8,12
2297,2297,0,6,4,0,1600,1,1400000,1,12,7
2298,2298,0,7,4,0,1000,1,2400000,13,5,1
2299,2299,0,8,4,0,1400,1,2400000,13,1,13
2300,2300,0,9,4,0,1400,1,900000,3,3,5
2301,2301,0,10,4,0,1800,1,900000,3,11,6
2302,2302,1,1,5,0,1000,1,525000,5,12,4
2303,2303,1,2,5,0,1800,1,525000,5,2,8
2304,2304,1,3,5,0,1200,1,675000,4,8,2
2305,2305,1,4,5,0,1200,1,675000,4,10,5
2306,2306,1,5,5,0,1650,1,675000,4,3,11
2307,2307,1,6,5,0,1200,1,900000,3,8,11
2308,2308,1,7,5,0,1200,1,900000,3,1,11
2309,2309,1,8,5,0,1650,1,900000,3,5,11
2310,2310,0,1,0,0,1200,1,750000,4,1,3
2311,2311,0,2,0,0,1200,1,525000,5,11,3
2312,2312,0,3,0,0,1600,1,525000,5,10,7
2313,2313,0,4,0,0,1200,1,675000,4,6,8
2314,2314,0,5,0,0,1600,1,675000,4,2,7
2315,2315,0,6,0,0,1400,1,675000,4,8,13
2316,2316,0,7,0,1,1200,1,900000,3,6,7
2317,2317,0,8,0,0,1600,1,900000,3,1,10
2318,2318,0,9,0,1,1650,1,1400000,1,6,4
2319,2319,0,10,0,0,1200,1,1200000,2,5,8
2320,2320,0,11,0,0,1400,1,900000,3,10,14
2321,2321,1,1,0,0,1650,2,525000,5,7,10
2322,2322,1,2,0,0,1000,2,675000,4,2,4
2323,2323,1,3,0,0,1650,2,675000,4,2,6
2324,2324,1,4,0,0,1200,2,675000,4,5,9
2325,2325,1,5,0,0,1800,5,900000,3,5,4
2326,2326,1,6,0,0,1650,5,900000,3,9,6
2327,2327,1,7,0,0,1200,5,900000,3,4,11
2328,2328,1,8,0,0,1650,5,1200000,2,3,2
2329,2329,0,1,1,0,2000,1,525000,5,3,2
2330,2330,0,2,1,0,1000,1,675000,4,4,14
2331,2331,0,3,1,0,1800,1,675000,4,4,9
2332,2332,0,4,1,0,1200,1,675000,4,11,14
2333,2333,0,5,1,0,1200,1,900000,3,5,4
2334,2334,0,6,1,0,1400,1,675000,4,10,5
2335,2335,0,7,1,0,1800,1,2400000,13,7,6
2336,2336,0,8,1,0,1400,1,900000,3,12,7
2337,2337,0,9,1,0,1600,1,900000,3,12,4
2338,2338,0,10,1,0,1400,1,1200000,2,10,4
2339,2339,0,1,0,1,1650,1,525000,5,12,2
2340,2340,0,2,0,1,1200,1,675000,4,6,5
2341,2341,0,3,0,1,1200,1,675000,4,7,12
2342,2342,0,4,0,1,1650,1,675000,4,5,1
2343,2343,0,5,0,1,1200,1,900000,3,8,10
2344,2344,0,6,0,1,1650,1,900000,3,3,7
2345,2345,0,7,0,1,1200,1,900000,3,3,1
2346,2346,0,8,0,1,1200,1,1400000,1,1,7
2347,2347,1,1,2,0,1200,1,675000,4,6,7
2348,2348,1,2,2,0,1650,1,525000,5,10,11
2349,2349,1,3,2,0,1000,1,675000,4,4,5
2350,2350,1,4,2,0,1650,1,675000,4,11,9
2351,2351,1,5,2,0,1800,1,675000,4,5,6
2352,2352,1,6,2,0,1200,1,900000,3,12,5
2353,2353,1,7,2,0,1000,1,900000,3,10,1
2354,2354,1,8,2,0,1650,1,900000,3,2,9
2355,2355,1,9,2,0,1200,1,1200000,2,9,6
2356,2356,1,10,2,0,1650,1,1400000,1,4,8
2357,2357,1,1,4,0,1200,1,525000,5,10,2
2358,2358,1,2,4,0,1650,1,675000,4,5,1
2359,2359,1,3,4,0,1200,1,675000,4,8,10
2360,2360,1,4,4,0,1800,1,525000,5,7,8
2361,2361,1,5,4,0,1200,1,675000,4,11,5
2362,2362,1,6,4,0,1200,1,900000,3,8,9
2363,2363,1,7,4,0,1800,1,900000,3,3,10
2364,2364,1,8,4,0,1650,1,900000,3,3,6
2365,2365,0,1,3,0,1200,1,750000,4,11,8
2366,2366,0,2,3,0,1400,1,525000,5,9,5
2367,2367,0,3,3,0,1200,1,675000,4,5,1
2368,2368,0,4,3,0,1800,1,1200000,2,1,5
2369,2369,0,5,3,0,1400,1,675000,4,5,3
2370,2370,0,6,3,0,1600,1,675000,4,1,6
2371,2371,0,7,3,0,1600,1,900000,3,3,5
2372,2372,0,8,3,0,1200,1,900000,3,7,6
2373,2373,0,9,3,0,1200,1,3000000,12,12,5
2374,2374,0,10,3,0,1600,1,3000000,12,3,5
2375,2375,0,11,3,0,1400,1,1200000,2,13,7
2376,2376,0,1,5,0,1200,0,675000,4,1,11
2377,2377,0,2,5,0,1600,0,525000,5,5,8
2378,2378,0,3,5,0,1000,0,675000,4,5,6
2379,2379,0,4,0,1,1800,1,675000,4,13,4
2380,2380,0,5,5,0,1400,0,675000,4,11,10
2381,2381,0,6,5,0,1400,0,900000,3,9,13
2382,2382,0,7,0,1,1200,1,900000,3,8,12
2383,2383,0,8,5,0,1000,0,900000,3,1,4
2384,2384,0,9,5,0,1800,0,900000,3,1,9
2385,2385,0,10,0,1,1650,1,1400000,1,13,1
2386,2386,1,1,0,0,2200,2,525000,5,6,9
2387,2387,1,2,0,0,1200,2,675000,4,3,6
2388,2388,1,3,0,0,1650,2,675000,4,11,4
2389,2389,1,4,0,0,1200,2,675000,4,5,3
2390,2390,1,5,0,0,1000,2,900000,3,9,4
2391,2391,1,6,0,0,1650,2,675000,4,3,2
2392,2392,1,7,0,0,1650,2,900000,3,10,9
2393,2393,1,8,0,0,1800,2,1200000,2,1,8
2394,2394,0,1,0,1,1200,1,525000,5,6,5
2395,2395,0,2,0,0,1200,1,675000,4,6,2
2396,2396,0,3,0,0,1600,1,675000,4,8,10
2397,2397,0,4,0,0,1400,1,675000,4,12,10
2398,2398,0,5,0,1,1650,1,900000,3,3,1
2399,2399,0,6,0,0,1400,1,900000,3,5,12
2400,2400,0,7,0,0,1200,1,900000,3,5,13
2401,2401,0,8,0,0,1400,1,1400000,1,2,5
2402,2402,0,9,0,0,1600,1,900000,3,8,11
2403,2403,0,10,0,0,1200,1,1200000,2,6,5
2404,2404,1,1,2,0,1650,1,525000,5,5,1
2405,2405,1,2,2,0,1000,1,675000,4,8,10
2406,2406,1,3,2,0,1650,1,675000,4,2,6
2407,2407,1,4,2,0,1200,1,675000,4,4,7
2408,2408,1,5,2,0,1800,1,675000,4,7,12
2409,2409,1,6,2,0,1200,1,900000,3,11,9
2410,2410,1,7,2,0,1200,1,900000,3,1,6
2411,2411,1,8,2,0,1800,1,900000,3,8,5
2412,2412,0,1,3,0,1400,1,675000,4,6,12
2413,2413,0,2,3,0,1800,1,525000,5,2,8
2414,2414,0,3,3,0,1200,1,675000,4,3,6
2415,2415,0,4,3,0,1400,1,675000,4,10,8
2416,2416,0,5,3,0,1200,1,900000,3,1,14
2417,2417,0,6,3,0,1200,1,3000000,12,4,2
2418,2418,0,7,3,0,2000,1,3000000,12,3,10
2419,2419,0,8,3,0,1600,1,3000000,12,8,1
2420,2420,0,9,3,0,1400,1,900000,3,13,7
2421,2421,0,10,3,0,1600,1,1200000,2,13,7
2422,2422,1,1,4,0,1000,1,525000,5,3,9
2423,2423,1,2,4,0,1650,1,675000,4,9,11
2424,2424,1,3,4,0,1650,1,675000,4,1,9
2425,2425,1,4,4,0,1200,1,675000,4,7,8
2426,2426,1,5,4,0,1200,1,900000,3,2,5
2427,2427,1,6,4,0,1200,1,900000,3,3,11
2428,2428,1,7,4,0,1650,1,1200000,2,1,2
2429,2429,1,8,4,0,1650,1,900000,3,2,5
2430,2430,0,1,4,0,1400,1,750000,4,4,3
2431,2431,0,2,4,0,1000,1,675000,4,4,3
2432,2432,0,3,4,0,1400,1,525000,5,8,11
2433,2433,0,4,4,0,1400,1,675000,4,8,6
2434,2434,0,5,0,1,1200,1,675000,4,11,2
2435,2435,0,6,4,0,1600,1,675000,4,13,2
2436,2436,0,7,4,0,1800,1,900000,3,6,10
2437,2437,0,8,0,1,1200,1,900000,3,8,11
2438,2438,0,9,4,0,1400,1,1800000,1,2,4
2439,2439,0,10,4,0,1000,1,1200000,2,2,1
2440,2440,0,11,4,0,1400,1,900000,3,7,2
2441,2441,1,1,5,0,1000,1,675000,4,3,7
2442,2442,1,2,5,0,1800,1,525000,5,7,8
2443,2443,1,3,5,0,1200,1,675000,4,3,8
2444,2444,1,4,5,0,2200,1,675000,4,8,12
2445,2445,1,5,5,0,1000,1,900000,3,4,9
2446,2446,1,6,5,0,1200,1,900000,3,1,5
